read_id,quality,length,has_adapter,quality_pass,length_pass,final_output_count
@250F302971012_1_73_64_3680808_269959_1_16.331976,16.331976,18758,false,true,true,1
@250F302971012_1_214_71_3808505_140000_1_16.596012,16.596012,11353,false,true,true,1
@250F302971012_1_110_57_3808666_159375_1_16.468500,16.4685,13839,false,true,true,1
@250F302971012_1_71_71_3793471_181258_3_16.020029,16.020029,14828,false,true,true,1
@250F302971012_1_115_75_3612287_367067_2_18.486439,18.486439,28262,false,true,true,1
@250F302971012_1_62_61_3809805_180876_1_10.230203,10.230203,14148,false,false,true,0
@250F302971012_1_16_67_3817288_181612_2_18.205877,18.205877,11857,false,true,true,1
@250F302971012_1_105_65_3787602_207471_1_17.276026,17.276026,15204,false,true,true,1
@250F302971012_1_5_63_3780990_221955_1_17.128262,17.128262,13751,false,true,true,1
@250F302971012_1_144_74_3777984_226549_1_21.213223,21.213223,14638,false,true,true,1
@250F302971012_1_128_63_3881440_128721_1_14.752864,14.752864,10292,false,false,true,0
@250F302971012_1_205_64_3759248_251483_1_18.396338,18.396338,15920,false,true,true,1
@250F302971012_1_154_72_3848634_166638_3_17.037224,17.037224,14485,false,true,true,1
@250F302971012_1_113_84_3740299_279979_1_19.261490,19.26149,17287,false,true,true,1
@250F302971012_1_246_55_3850171_171500_1_16.162302,16.162302,13477,false,true,true,1
@250F302971012_1_40_69_3885660_148011_2_16.964752,16.964752,11274,false,true,true,1
@250F302971012_1_70_68_3866662_173209_1_18.741302,18.741302,12605,false,true,true,1
@250F302971012_1_28_75_3882986_172525_1_20.492373,20.492373,10824,false,true,true,1
@250F302971012_1_86_77_3878658_179751_3_17.690487,17.690487,10657,false,true,true,1
@250F302971012_1_130_68_3885836_172021_1_12.249275,12.249275,13679,false,false,true,0
@250F302971012_1_248_78_3887032_171500_0_15.021135,15.021135,13549,false,true,true,1
@250F302971012_1_103_79_3775504_291188_1_10.001283,10.001283,19165,false,false,true,0
@250F302971012_1_202_78_3927723_139446_1_15.794868,15.794868,11074,false,true,true,1
